manuscript_panel,measurement,unit,value,genotype_raw,rnai,screen_type,in_combined_screen,collection_date,replicate_id
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Balat,Complex I,transporter,TRUE,session_06,b149
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Balat,Complex I,transporter,TRUE,session_06,b149
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Balat,Complex I,transporter,TRUE,session_06,b149
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X CG1628,Complex I,transporter,TRUE,session_24,b150
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b151
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b151
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b152
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b152
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b152
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b153
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b153
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b153
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b153
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b153
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b154
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b154
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b154
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b155
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b155
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b155
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b155
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG1628,Complex I,transporter,TRUE,session_06,b155
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Slif,Complex I,transporter,TRUE,session_06,b156
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Slif,Complex I,transporter,TRUE,session_06,b156
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Slif,Complex I,transporter,TRUE,session_06,b156
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Slif,Complex I,transporter,TRUE,session_06,b156
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Slif,Complex I,transporter,TRUE,session_06,b156
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Slif,Complex I,transporter,TRUE,session_06,b157
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Slif,Complex I,transporter,TRUE,session_06,b157
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Slif,Complex I,transporter,TRUE,session_06,b157
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Slif,Complex I,transporter,TRUE,session_06,b157
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Slif,Complex I,transporter,TRUE,session_06,b158
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Slif,Complex I,transporter,TRUE,session_06,b158
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Slif,Complex I,transporter,TRUE,session_06,b159
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Slif,Complex I,transporter,TRUE,session_06,b159
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Slif,Complex I,transporter,TRUE,session_06,b159
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Slif,Complex I,transporter,TRUE,session_06,b159
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Slif,Complex I,transporter,TRUE,session_06,b159
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Slif,Complex I,transporter,TRUE,session_06,b159
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Slif,Complex I,transporter,TRUE,session_06,b160
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Slif,Complex I,transporter,TRUE,session_06,b160
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Slif,Complex I,transporter,TRUE,session_06,b160
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Slif,Complex I,transporter,TRUE,session_06,b160
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Slif,Complex I,transporter,TRUE,session_06,b161
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Slif,Complex I,transporter,TRUE,session_06,b161
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Slif,Complex I,transporter,TRUE,session_06,b161
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Slif,Complex I,transporter,TRUE,session_06,b162
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Slif,Complex I,transporter,TRUE,session_06,b162
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Slif,Complex I,transporter,TRUE,session_06,b162
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Slif,Complex I,transporter,TRUE,session_06,b162
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Slif,Complex I,transporter,TRUE,session_06,b162
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Slif,Complex I,transporter,TRUE,session_06,b162
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_17,b163
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_17,b163
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_17,b163
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_17,b164
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_17,b164
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_17,b164
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b165
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b165
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b165
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b165
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b165
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b165
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b165
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b165
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b166
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b166
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b166
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b167
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b167
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b167
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b167
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b167
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b168
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b168
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b168
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b168
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b168
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 (Bloom),Complex I,transporter,TRUE,session_06,b168
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b169
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b169
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b169
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b170
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b170
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b170
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b170
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b171
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b171
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b171
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b172
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b172
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b172
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b173
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b173
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b173
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b173
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Sfxn1-3,Complex I,transporter,TRUE,session_10,b173
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b174
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b174
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b174
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b174
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b175
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b175
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b175
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b175
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b176
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b176
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b176
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b176
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b176
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b177
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b177
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b177
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b177
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_09,b177
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b178
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b179
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b179
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b179
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b179
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b179
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b180
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b180
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b180
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b181
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b181
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b181
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b181
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b182
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b182
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b182
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X CG5535,Complex I,transporter,TRUE,session_10,b182
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b183
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b183
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b183
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b184
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b184
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b184
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b184
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b184
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b185
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b185
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b185
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b186
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b186
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b186
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b187
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b187
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b187
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b187
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b187
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b187
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b187
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Mpc1,Complex I,transporter,TRUE,session_08,b187
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X chaski,Complex I,transporter,TRUE,session_25,b188
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 X chaski,Complex I,transporter,TRUE,session_25,b188
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X chaski,Complex I,transporter,TRUE,session_25,b188
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X chaski,Complex I,transporter,TRUE,session_25,b188
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X chaski,Complex I,transporter,TRUE,session_25,b188
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X chaski,Complex I,transporter,TRUE,session_25,b189
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X chaski,Complex I,transporter,TRUE,session_25,b189
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X chaski,Complex I,transporter,TRUE,session_25,b189
